,composition,Atoms,Ind Charges,reduced_formula,mp-id,icsd_id,Charge_prob_per_ele,Charge_prob,normalized_charge_prob,Intrastate,Interstate
4551,Cs4Pb12Cl1,"[4, 12, 1]","[[1], [-1, 2], [-1]]",Cs4Pb12Cl,[],[],"[0.999, 0.28025, 0.95]",0.265971263,0.620022124,FALSE,FALSE
4552,Cs4Pb13Cl3,"[4, 13, 3]","[[1], [-1, 2], [-1]]",Cs4Pb13Cl3,[],[],"[0.999, 0.29346153846153844, 0.95]",0.278509673,0.649251191,FALSE,FALSE
4553,Cs4Pb15Cl1,"[4, 15, 1]","[[1], [-1, 2], [-1]]",Cs4Pb15Cl,[],[],"[0.999, 0.2840666666666667, 0.95]",0.26959347,0.628466077,FALSE,FALSE
4554,Cs5Pb1Cl4,"[5, 1, 4]","[[1], [-1], [-1]]",Cs5PbCl4,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4555,Cs5Pb1Cl7,"[5, 1, 7]","[[1], [2], [-1]]",Cs5PbCl7,[],[],"[0.999, 0.452, 0.95]",0.4289706,1,FALSE,FALSE
4556,Cs5Pb2Cl3,"[5, 2, 3]","[[1], [-1], [-1]]",Cs5Pb2Cl3,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4557,Cs5Pb2Cl6,"[5, 2, 6]","[[1], [-1, 2], [-1]]",Cs5(PbCl3)2,[],[],"[0.999, 0.3375, 0.95]",0.320304375,0.746681416,FALSE,FALSE
4558,Cs5Pb2Cl9,"[5, 2, 9]","[[1], [2], [-1]]",Cs5Pb2Cl9,[],[],"[0.999, 0.452, 0.95]",0.4289706,1,TRUE,FALSE
4559,Cs5Pb3Cl2,"[5, 3, 2]","[[1], [-1], [-1]]",Cs5Pb3Cl2,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4560,Cs5Pb3Cl5,"[5, 3, 5]","[[1], [-1, 2], [-1]]",Cs5Pb3Cl5,[],[],"[0.999, 0.29933333333333334, 0.95]",0.2840823,0.662241888,FALSE,FALSE
4561,Cs5Pb3Cl8,"[5, 3, 8]","[[1], [-1, 2], [-1]]",Cs5Pb3Cl8,[],[],"[0.999, 0.3756666666666667, 0.95]",0.35652645,0.831120944,TRUE,FALSE
4562,Cs5Pb3Cl11,"[5, 3, 11]","[[1], [2], [-1]]",Cs5Pb3Cl11,[],[],"[0.999, 0.452, 0.95]",0.4289706,1,TRUE,FALSE
4563,Cs5Pb4Cl1,"[5, 4, 1]","[[1], [-1], [-1]]",Cs5Pb4Cl,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4564,Cs5Pb4Cl4,"[5, 4, 4]","[[1], [-1, 2], [-1]]",Cs5(PbCl)4,[],[],"[0.999, 0.28025, 0.95]",0.265971263,0.620022124,FALSE,FALSE
4565,Cs5Pb4Cl7,"[5, 4, 7]","[[1], [-1, 2], [-1]]",Cs5Pb4Cl7,[],[],"[0.999, 0.3375, 0.95]",0.320304375,0.746681416,FALSE,FALSE
4566,Cs5Pb4Cl10,"[5, 4, 10]","[[1], [-1, 2], [-1]]",Cs5(Pb2Cl5)2,[],[],"[0.999, 0.39475, 0.95]",0.374637488,0.873340708,TRUE,FALSE
4567,Cs5Pb5Cl3,"[5, 5, 3]","[[1], [-1, 2], [-1]]",Cs5Pb5Cl3,[],[],"[0.999, 0.2688, 0.95]",0.25510464,0.594690265,FALSE,FALSE
4568,Cs5Pb5Cl6,"[5, 5, 6]","[[1], [-1, 2], [-1]]",Cs5Pb5Cl6,[],[],"[0.999, 0.3146, 0.95]",0.29857113,0.696017699,FALSE,FALSE
4569,Cs5Pb5Cl9,"[5, 5, 9]","[[1], [-1, 2], [-1]]",Cs5Pb5Cl9,[],[],"[0.999, 0.3604, 0.95]",0.34203762,0.797345133,FALSE,FALSE
4570,Cs5Pb6Cl2,"[5, 6, 2]","[[1], [-1, 2], [-1]]",Cs5(Pb3Cl)2,[],[],"[0.999, 0.26116666666666666, 0.95]",0.247860225,0.57780236,FALSE,FALSE
4571,Cs5Pb6Cl5,"[5, 6, 5]","[[1], [-1, 2], [-1]]",Cs5Pb6Cl5,[],[],"[0.999, 0.29933333333333334, 0.95]",0.2840823,0.662241888,FALSE,FALSE
4572,Cs5Pb6Cl8,"[5, 6, 8]","[[1], [-1, 2], [-1]]",Cs5(Pb3Cl4)2,[],[],"[0.999, 0.3375, 0.95]",0.320304375,0.746681416,FALSE,FALSE
4573,Cs5Pb7Cl1,"[5, 7, 1]","[[1], [-1, 2], [-1]]",Cs5Pb7Cl,[],[],"[0.999, 0.2557142857142857, 0.95]",0.242685643,0.56573957,FALSE,FALSE
4574,Cs5Pb7Cl4,"[5, 7, 4]","[[1], [-1, 2], [-1]]",Cs5Pb7Cl4,[],[],"[0.999, 0.2884285714285714, 0.95]",0.273733136,0.638116308,FALSE,FALSE
4575,Cs5Pb7Cl7,"[5, 7, 7]","[[1], [-1, 2], [-1]]",Cs5(PbCl)7,[],[],"[0.999, 0.3211428571428572, 0.95]",0.304780629,0.710493047,FALSE,FALSE
4576,Cs5Pb8Cl3,"[5, 8, 3]","[[1], [-1, 2], [-1]]",Cs5Pb8Cl3,[],[],"[0.999, 0.28025, 0.95]",0.265971263,0.620022124,FALSE,FALSE
4577,Cs5Pb8Cl6,"[5, 8, 6]","[[1], [-1, 2], [-1]]",Cs5(Pb4Cl3)2,[],[],"[0.999, 0.308875, 0.95]",0.293137819,0.68335177,FALSE,FALSE
4578,Cs5Pb9Cl2,"[5, 9, 2]","[[1], [-1, 2], [-1]]",Cs5Pb9Cl2,[],[],"[0.999, 0.2738888888888889, 0.95]",0.25993425,0.605948869,FALSE,FALSE
4579,Cs5Pb9Cl5,"[5, 9, 5]","[[1], [-1, 2], [-1]]",Cs5Pb9Cl5,[],[],"[0.999, 0.29933333333333334, 0.95]",0.2840823,0.662241888,FALSE,FALSE
4580,Cs5Pb10Cl1,"[5, 10, 1]","[[1], [-1, 2], [-1]]",Cs5Pb10Cl,[],[],"[0.999, 0.2688, 0.95]",0.25510464,0.594690265,FALSE,FALSE
4581,Cs5Pb10Cl4,"[5, 10, 4]","[[1], [-1, 2], [-1]]",Cs5(Pb5Cl2)2,[],[],"[0.999, 0.2917, 0.95]",0.276837885,0.645353982,FALSE,FALSE
4582,Cs5Pb11Cl3,"[5, 11, 3]","[[1], [-1, 2], [-1]]",Cs5Pb11Cl3,[],[],"[0.999, 0.28545454545454546, 0.95]",0.270910636,0.631536605,FALSE,FALSE
4583,Cs5Pb12Cl2,"[5, 12, 2]","[[1], [-1, 2], [-1]]",Cs5(Pb6Cl)2,[],[],"[0.999, 0.28025, 0.95]",0.265971263,0.620022124,FALSE,FALSE
4584,Cs5Pb13Cl1,"[5, 13, 1]","[[1], [-1, 2], [-1]]",Cs5Pb13Cl,[],[],"[0.999, 0.27584615384615385, 0.95]",0.261791792,0.610279101,FALSE,FALSE
4585,Cs6Pb1Cl5,"[6, 1, 5]","[[1], [-1], [-1]]",Cs6PbCl5,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4586,Cs6Pb1Cl8,"[6, 1, 8]","[[1], [2], [-1]]",Cs6PbCl8,[],[],"[0.999, 0.452, 0.95]",0.4289706,1,FALSE,FALSE
4587,Cs6Pb2Cl7,"[6, 2, 7]","[[1], [-1, 2], [-1]]",Cs6Pb2Cl7,[],[],"[0.999, 0.3375, 0.95]",0.320304375,0.746681416,FALSE,FALSE
4588,Cs6Pb3Cl6,"[6, 3, 6]","[[1], [-1, 2], [-1]]",Cs2PbCl2,[],[],"[0.999, 0.29933333333333334, 0.95]",0.2840823,0.662241888,FALSE,FALSE
4589,Cs6Pb3Cl9,"[6, 3, 9]","[[1], [-1, 2], [-1]]",Cs2PbCl3,[],[],"[0.999, 0.3756666666666667, 0.95]",0.35652645,0.831120944,TRUE,FALSE
4590,Cs6Pb4Cl5,"[6, 4, 5]","[[1], [-1, 2], [-1]]",Cs6Pb4Cl5,[],[],"[0.999, 0.28025, 0.95]",0.265971263,0.620022124,FALSE,FALSE
4591,Cs6Pb5Cl1,"[6, 5, 1]","[[1], [-1], [-1]]",Cs6Pb5Cl,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4592,Cs6Pb5Cl4,"[6, 5, 4]","[[1], [-1, 2], [-1]]",Cs6Pb5Cl4,[],[],"[0.999, 0.2688, 0.95]",0.25510464,0.594690265,FALSE,FALSE
4593,Cs6Pb5Cl7,"[6, 5, 7]","[[1], [-1, 2], [-1]]",Cs6Pb5Cl7,[],[],"[0.999, 0.3146, 0.95]",0.29857113,0.696017699,FALSE,FALSE
4594,Cs6Pb6Cl3,"[6, 6, 3]","[[1], [-1, 2], [-1]]",Cs2Pb2Cl,[],[],"[0.999, 0.26116666666666666, 0.95]",0.247860225,0.57780236,FALSE,FALSE
4595,Cs6Pb7Cl2,"[6, 7, 2]","[[1], [-1, 2], [-1]]",Cs6Pb7Cl2,[],[],"[0.999, 0.2557142857142857, 0.95]",0.242685643,0.56573957,FALSE,FALSE
4596,Cs6Pb7Cl5,"[6, 7, 5]","[[1], [-1, 2], [-1]]",Cs6Pb7Cl5,[],[],"[0.999, 0.2884285714285714, 0.95]",0.273733136,0.638116308,FALSE,FALSE
4597,Cs6Pb8Cl1,"[6, 8, 1]","[[1], [-1, 2], [-1]]",Cs6Pb8Cl,[],[],"[0.999, 0.251625, 0.95]",0.238804706,0.556692478,FALSE,FALSE
4598,Cs6Pb9Cl3,"[6, 9, 3]","[[1], [-1, 2], [-1]]",Cs2Pb3Cl,[],[],"[0.999, 0.2738888888888889, 0.95]",0.25993425,0.605948869,FALSE,FALSE
4599,Cs6Pb11Cl1,"[6, 11, 1]","[[1], [-1, 2], [-1]]",Cs6Pb11Cl,[],[],"[0.999, 0.26463636363636367, 0.95]",0.251153141,0.585478681,FALSE,FALSE
4600,Cs7Pb1Cl6,"[7, 1, 6]","[[1], [-1], [-1]]",Cs7PbCl6,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4601,Cs7Pb1Cl9,"[7, 1, 9]","[[1], [2], [-1]]",Cs7PbCl9,[],[],"[0.999, 0.452, 0.95]",0.4289706,1,FALSE,FALSE
4602,Cs7Pb2Cl5,"[7, 2, 5]","[[1], [-1], [-1]]",Cs7Pb2Cl5,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4603,Cs7Pb2Cl8,"[7, 2, 8]","[[1], [-1, 2], [-1]]",Cs7(PbCl4)2,[],[],"[0.999, 0.3375, 0.95]",0.320304375,0.746681416,FALSE,FALSE
4604,Cs7Pb2Cl11,"[7, 2, 11]","[[1], [2], [-1]]",Cs7Pb2Cl11,[],[],"[0.999, 0.452, 0.95]",0.4289706,1,TRUE,FALSE
4605,Cs7Pb3Cl4,"[7, 3, 4]","[[1], [-1], [-1]]",Cs7Pb3Cl4,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4606,Cs7Pb3Cl7,"[7, 3, 7]","[[1], [-1, 2], [-1]]",Cs7Pb3Cl7,[],[],"[0.999, 0.29933333333333334, 0.95]",0.2840823,0.662241888,FALSE,FALSE
4607,Cs7Pb3Cl10,"[7, 3, 10]","[[1], [-1, 2], [-1]]",Cs7Pb3Cl10,[],[],"[0.999, 0.3756666666666667, 0.95]",0.35652645,0.831120944,TRUE,FALSE
4608,Cs7Pb4Cl3,"[7, 4, 3]","[[1], [-1], [-1]]",Cs7Pb4Cl3,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4609,Cs7Pb4Cl6,"[7, 4, 6]","[[1], [-1, 2], [-1]]",Cs7(Pb2Cl3)2,[],[],"[0.999, 0.28025, 0.95]",0.265971263,0.620022124,FALSE,FALSE
4610,Cs7Pb4Cl9,"[7, 4, 9]","[[1], [-1, 2], [-1]]",Cs7Pb4Cl9,[],[],"[0.999, 0.3375, 0.95]",0.320304375,0.746681416,TRUE,FALSE
4611,Cs7Pb5Cl2,"[7, 5, 2]","[[1], [-1], [-1]]",Cs7Pb5Cl2,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4612,Cs7Pb5Cl5,"[7, 5, 5]","[[1], [-1, 2], [-1]]",Cs7(PbCl)5,[],[],"[0.999, 0.2688, 0.95]",0.25510464,0.594690265,FALSE,FALSE
4613,Cs7Pb5Cl8,"[7, 5, 8]","[[1], [-1, 2], [-1]]",Cs7Pb5Cl8,[],[],"[0.999, 0.3146, 0.95]",0.29857113,0.696017699,FALSE,FALSE
4614,Cs7Pb6Cl1,"[7, 6, 1]","[[1], [-1], [-1]]",Cs7Pb6Cl,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4615,Cs7Pb6Cl4,"[7, 6, 4]","[[1], [-1, 2], [-1]]",Cs7(Pb3Cl2)2,[],[],"[0.999, 0.26116666666666666, 0.95]",0.247860225,0.57780236,FALSE,FALSE
4616,Cs7Pb6Cl7,"[7, 6, 7]","[[1], [-1, 2], [-1]]",Cs7Pb6Cl7,[],[],"[0.999, 0.29933333333333334, 0.95]",0.2840823,0.662241888,FALSE,FALSE
4617,Cs7Pb7Cl3,"[7, 7, 3]","[[1], [-1, 2], [-1]]",Cs7Pb7Cl3,[],[],"[0.999, 0.2557142857142857, 0.95]",0.242685643,0.56573957,FALSE,FALSE
4618,Cs7Pb7Cl6,"[7, 7, 6]","[[1], [-1, 2], [-1]]",Cs7Pb7Cl6,[],[],"[0.999, 0.2884285714285714, 0.95]",0.273733136,0.638116308,FALSE,FALSE
4619,Cs7Pb8Cl2,"[7, 8, 2]","[[1], [-1, 2], [-1]]",Cs7(Pb4Cl)2,[],[],"[0.999, 0.251625, 0.95]",0.238804706,0.556692478,FALSE,FALSE
4620,Cs7Pb8Cl5,"[7, 8, 5]","[[1], [-1, 2], [-1]]",Cs7Pb8Cl5,[],[],"[0.999, 0.28025, 0.95]",0.265971263,0.620022124,FALSE,FALSE
4621,Cs7Pb9Cl1,"[7, 9, 1]","[[1], [-1, 2], [-1]]",Cs7Pb9Cl,[],[],"[0.999, 0.24844444444444444, 0.95]",0.2357862,0.549655851,FALSE,FALSE
4622,Cs7Pb9Cl4,"[7, 9, 4]","[[1], [-1, 2], [-1]]",Cs7Pb9Cl4,[],[],"[0.999, 0.2738888888888889, 0.95]",0.25993425,0.605948869,FALSE,FALSE
4623,Cs7Pb10Cl3,"[7, 10, 3]","[[1], [-1, 2], [-1]]",Cs7Pb10Cl3,[],[],"[0.999, 0.2688, 0.95]",0.25510464,0.594690265,FALSE,FALSE
4624,Cs7Pb11Cl2,"[7, 11, 2]","[[1], [-1, 2], [-1]]",Cs7Pb11Cl2,[],[],"[0.999, 0.26463636363636367, 0.95]",0.251153141,0.585478681,FALSE,FALSE
4625,Cs7Pb12Cl1,"[7, 12, 1]","[[1], [-1, 2], [-1]]",Cs7Pb12Cl,[],[],"[0.999, 0.26116666666666666, 0.95]",0.247860225,0.57780236,FALSE,FALSE
4626,Cs8Pb1Cl7,"[8, 1, 7]","[[1], [-1], [-1]]",Cs8PbCl7,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4627,Cs8Pb1Cl10,"[8, 1, 10]","[[1], [2], [-1]]",Cs8PbCl10,[],[],"[0.999, 0.452, 0.95]",0.4289706,1,FALSE,FALSE
4628,Cs8Pb2Cl9,"[8, 2, 9]","[[1], [-1, 2], [-1]]",Cs8Pb2Cl9,[],[],"[0.999, 0.3375, 0.95]",0.320304375,0.746681416,FALSE,FALSE
4629,Cs8Pb3Cl5,"[8, 3, 5]","[[1], [-1], [-1]]",Cs8Pb3Cl5,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4630,Cs8Pb3Cl8,"[8, 3, 8]","[[1], [-1, 2], [-1]]",Cs8Pb3Cl8,[],[],"[0.999, 0.29933333333333334, 0.95]",0.2840823,0.662241888,FALSE,FALSE
4631,Cs8Pb4Cl7,"[8, 4, 7]","[[1], [-1, 2], [-1]]",Cs8Pb4Cl7,[],[],"[0.999, 0.28025, 0.95]",0.265971263,0.620022124,FALSE,FALSE
4632,Cs8Pb5Cl3,"[8, 5, 3]","[[1], [-1], [-1]]",Cs8Pb5Cl3,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4633,Cs8Pb5Cl6,"[8, 5, 6]","[[1], [-1, 2], [-1]]",Cs8Pb5Cl6,[],[],"[0.999, 0.2688, 0.95]",0.25510464,0.594690265,FALSE,FALSE
4634,Cs8Pb6Cl5,"[8, 6, 5]","[[1], [-1, 2], [-1]]",Cs8Pb6Cl5,[],[],"[0.999, 0.26116666666666666, 0.95]",0.247860225,0.57780236,FALSE,FALSE
4635,Cs8Pb7Cl1,"[8, 7, 1]","[[1], [-1], [-1]]",Cs8Pb7Cl,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4636,Cs8Pb7Cl4,"[8, 7, 4]","[[1], [-1, 2], [-1]]",Cs8Pb7Cl4,[],[],"[0.999, 0.2557142857142857, 0.95]",0.242685643,0.56573957,FALSE,FALSE
4637,Cs8Pb8Cl3,"[8, 8, 3]","[[1], [-1, 2], [-1]]",Cs8Pb8Cl3,[],[],"[0.999, 0.251625, 0.95]",0.238804706,0.556692478,FALSE,FALSE
4638,Cs8Pb9Cl2,"[8, 9, 2]","[[1], [-1, 2], [-1]]",Cs8Pb9Cl2,[],[],"[0.999, 0.24844444444444444, 0.95]",0.2357862,0.549655851,FALSE,FALSE
4639,Cs8Pb10Cl1,"[8, 10, 1]","[[1], [-1, 2], [-1]]",Cs8Pb10Cl,[],[],"[0.999, 0.2459, 0.95]",0.233371395,0.544026549,FALSE,FALSE
4640,Cs9Pb1Cl8,"[9, 1, 8]","[[1], [-1], [-1]]",Cs9PbCl8,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4641,Cs9Pb2Cl7,"[9, 2, 7]","[[1], [-1], [-1]]",Cs9Pb2Cl7,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4642,Cs9Pb4Cl5,"[9, 4, 5]","[[1], [-1], [-1]]",Cs9Pb4Cl5,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4643,Cs9Pb5Cl4,"[9, 5, 4]","[[1], [-1], [-1]]",Cs9Pb5Cl4,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4644,Cs9Pb7Cl2,"[9, 7, 2]","[[1], [-1], [-1]]",Cs9Pb7Cl2,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4645,Cs9Pb8Cl1,"[9, 8, 1]","[[1], [-1], [-1]]",Cs9Pb8Cl,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4646,Cs10Pb1Cl9,"[10, 1, 9]","[[1], [-1], [-1]]",Cs10PbCl9,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4647,Cs10Pb3Cl7,"[10, 3, 7]","[[1], [-1], [-1]]",Cs10Pb3Cl7,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4648,Cs10Pb7Cl3,"[10, 7, 3]","[[1], [-1], [-1]]",Cs10Pb7Cl3,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4649,Cs10Pb9Cl1,"[10, 9, 1]","[[1], [-1], [-1]]",Cs10Pb9Cl,[],[],"[0.999, 0.223, 0.95]",0.21163815,0.493362832,FALSE,FALSE
4650,Cs1Sb1Br4,"[1, 1, 4]","[[1], [3], [-1]]",CsSbBr4,[],[],"[0.999, 0.317, 0.881]",0.278997723,1,FALSE,TRUE
4651,Cs1Sb2Br1,"[1, 2, 1]","[[1], [-3, 3], [-1]]",CsSb2Br,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4652,Cs1Sb2Br7,"[1, 2, 7]","[[1], [3], [-1]]",CsSb2Br7,[],[],"[0.999, 0.317, 0.881]",0.278997723,1,FALSE,TRUE
4653,Cs1Sb3Br4,"[1, 3, 4]","[[1], [-3, 3], [-1]]",CsSb3Br4,[],[],"[0.999, 0.28, 0.881]",0.24643332,0.883280757,FALSE,FALSE
4654,Cs1Sb3Br10,"[1, 3, 10]","[[1], [3], [-1]]",CsSb3Br10,[],[],"[0.999, 0.317, 0.881]",0.278997723,1,FALSE,FALSE
4655,Cs1Sb4Br1,"[1, 4, 1]","[[1], [-3, 3], [-1]]",CsSb4Br,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4656,Cs1Sb4Br7,"[1, 4, 7]","[[1], [-3, 3], [-1]]",CsSb4Br7,[],[],"[0.999, 0.28925, 0.881]",0.254574421,0.912460568,FALSE,FALSE
4657,Cs1Sb4Br13,"[1, 4, 13]","[[1], [3], [-1]]",CsSb4Br13,[],[],"[0.999, 0.317, 0.881]",0.278997723,1,FALSE,FALSE
4658,Cs1Sb5Br4,"[1, 5, 4]","[[1], [-3, 3], [-1]]",CsSb5Br4,[],[],"[0.999, 0.2726, 0.881]",0.239920439,0.859936909,FALSE,FALSE
4659,Cs1Sb5Br10,"[1, 5, 10]","[[1], [-3, 3], [-1]]",Cs(SbBr2)5,[],[],"[0.999, 0.2948, 0.881]",0.259459081,0.929968454,FALSE,FALSE
4660,Cs1Sb6Br1,"[1, 6, 1]","[[1], [-3, 3], [-1]]",CsSb6Br,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4661,Cs1Sb6Br7,"[1, 6, 7]","[[1], [-3, 3], [-1]]",CsSb6Br7,[],[],"[0.999, 0.28, 0.881]",0.24643332,0.883280757,FALSE,FALSE
4662,Cs1Sb6Br13,"[1, 6, 13]","[[1], [-3, 3], [-1]]",CsSb6Br13,[],[],"[0.999, 0.2985, 0.881]",0.262715522,0.941640379,FALSE,FALSE
4663,Cs1Sb7Br4,"[1, 7, 4]","[[1], [-3, 3], [-1]]",CsSb7Br4,[],[],"[0.999, 0.2694285714285714, 0.881]",0.237129205,0.849932402,FALSE,FALSE
4664,Cs1Sb7Br10,"[1, 7, 10]","[[1], [-3, 3], [-1]]",CsSb7Br10,[],[],"[0.999, 0.2852857142857143, 0.881]",0.251085378,0.899954935,FALSE,FALSE
4665,Cs1Sb8Br1,"[1, 8, 1]","[[1], [-3, 3], [-1]]",CsSb8Br,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4666,Cs1Sb8Br7,"[1, 8, 7]","[[1], [-3, 3], [-1]]",CsSb8Br7,[],[],"[0.999, 0.275375, 0.881]",0.24236277,0.868690852,FALSE,FALSE
4667,Cs1Sb9Br4,"[1, 9, 4]","[[1], [-3, 3], [-1]]",CsSb9Br4,[],[],"[0.999, 0.26766666666666666, 0.881]",0.235578519,0.844374343,FALSE,FALSE
4668,Cs1Sb9Br10,"[1, 9, 10]","[[1], [-3, 3], [-1]]",CsSb9Br10,[],[],"[0.999, 0.28, 0.881]",0.24643332,0.883280757,FALSE,FALSE
4669,Cs1Sb10Br1,"[1, 10, 1]","[[1], [-3, 3], [-1]]",CsSb10Br,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4670,Cs1Sb10Br7,"[1, 10, 7]","[[1], [-3, 3], [-1]]",CsSb10Br7,[],[],"[0.999, 0.2726, 0.881]",0.239920439,0.859936909,FALSE,FALSE
4671,Cs1Sb11Br4,"[1, 11, 4]","[[1], [-3, 3], [-1]]",CsSb11Br4,[],[],"[0.999, 0.26654545454545453, 0.881]",0.234591719,0.840837396,FALSE,FALSE
4672,Cs1Sb12Br1,"[1, 12, 1]","[[1], [-3, 3], [-1]]",CsSb12Br,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4673,Cs1Sb12Br7,"[1, 12, 7]","[[1], [-3, 3], [-1]]",CsSb12Br7,[],[],"[0.999, 0.27075, 0.881]",0.238292219,0.854100946,FALSE,FALSE
4674,Cs1Sb13Br4,"[1, 13, 4]","[[1], [-3, 3], [-1]]",CsSb13Br4,[],[],"[0.999, 0.26576923076923076, 0.881]",0.23390855,0.838388741,FALSE,FALSE
4675,Cs1Sb14Br1,"[1, 14, 1]","[[1], [-3, 3], [-1]]",CsSb14Br,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4676,Cs1Sb15Br4,"[1, 15, 4]","[[1], [-3, 3], [-1]]",CsSb15Br4,[],[],"[0.999, 0.2652, 0.881]",0.233407559,0.83659306,FALSE,FALSE
4677,Cs1Sb16Br1,"[1, 16, 1]","[[1], [-3, 3], [-1]]",CsSb16Br,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4678,Cs1Sb18Br1,"[1, 18, 1]","[[1], [-3, 3], [-1]]",CsSb18Br,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4679,Cs2Sb1Br5,"[2, 1, 5]","[[1], [3], [-1]]",Cs2SbBr5,[],[],"[0.999, 0.317, 0.881]",0.278997723,1,TRUE,TRUE
4680,Cs2Sb2Br2,"[2, 2, 2]","[[1], [-3, 3], [-1]]",CsSbBr,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4681,Cs2Sb3Br5,"[2, 3, 5]","[[1], [-3, 3], [-1]]",Cs2Sb3Br5,[],[],"[0.999, 0.28, 0.881]",0.24643332,0.883280757,FALSE,FALSE
4682,Cs2Sb3Br11,"[2, 3, 11]","[[1], [3], [-1]]",Cs2Sb3Br11,[],[],"[0.999, 0.317, 0.881]",0.278997723,1,FALSE,FALSE
4683,Cs2Sb4Br8,"[2, 4, 8]","[[1], [-3, 3], [-1]]",Cs(SbBr2)2,[],[],"[0.999, 0.28925, 0.881]",0.254574421,0.912460568,FALSE,FALSE
4684,Cs2Sb5Br5,"[2, 5, 5]","[[1], [-3, 3], [-1]]",Cs2(SbBr)5,[],[],"[0.999, 0.2726, 0.881]",0.239920439,0.859936909,FALSE,FALSE
4685,Cs2Sb5Br11,"[2, 5, 11]","[[1], [-3, 3], [-1]]",Cs2Sb5Br11,[],[],"[0.999, 0.2948, 0.881]",0.259459081,0.929968454,FALSE,FALSE
4686,Cs2Sb6Br2,"[2, 6, 2]","[[1], [-3, 3], [-1]]",CsSb3Br,[],[],"[0.999, 0.2615, 0.881]",0.230151119,0.824921136,FALSE,FALSE
4687,Cs2Sb7Br5,"[2, 7, 5]","[[1], [-3, 3], [-1]]",Cs2Sb7Br5,[],[],"[0.999, 0.2694285714285714, 0.881]",0.237129205,0.849932402,FALSE,FALSE
4688,Cs2Sb7Br11,"[2, 7, 11]","[[1], [-3, 3], [-1]]",Cs2Sb7Br11,[],[],"[0.999, 0.2852857142857143, 0.881]",0.251085378,0.899954935,FALSE,FALSE
4689,Cs2Sb8Br8,"[2, 8, 8]","[[1], [-3, 3], [-1]]",Cs(SbBr)4,[],[],"[0.999, 0.275375, 0.881]",0.24236277,0.868690852,FALSE,FALSE
4690,Cs2Sb9Br5,"[2, 9, 5]","[[1], [-3, 3], [-1]]",Cs2Sb9Br5,[],[],"[0.999, 0.26766666666666666, 0.881]",0.235578519,0.844374343,FALSE,FALSE
